,NumCommune,CommuneAr,Fax,CommuneFr,Willaya
652,1912,معاوية,"
 (036) 90 - 02 - 31

",MAAOUIA,سطيف
653,1913,عين لقراج,"
 (036) 98 - 63 - 02

",AIN-LEGRADJ,سطيف
654,1914,عين عباسة,"
 (036) 94 - 17 - 63

",AIN ABESSA,سطيف
655,1915,الدهامشة,"
 (036) 90 - 15 - 80

",DEHAMCHA,سطيف
656,1916,بابور,"
 (036) 94 - 31 - 26

",BABOR,سطيف
657,1917,قجال,"
 (036) 74 - 00 - 49

",GUIDJEL,سطيف
658,1918,عين الحجر,"
 (036) 75 - 55 - 84

",AIN LAHDJAR,سطيف
659,1919,بوسلام,"
 (036) 98 - 52 - 30

",BOUSSELAM,سطيف
660,1920,العلمة,"
 (036) 86 - 22 - 40

",EL EULMA,سطيف
661,1921,جميلة,"
 (036) 94 - 52 - 45

",DJEMILA,سطيف
662,1922,بني ورتيلان,"
 (036) 98 - 32 - 24

",BENI-OUARTILANE,سطيف
663,1923,الرصفة,"
 (036) 97 - 81 - 80

",ROSFA,سطيف
664,1924,أولاد عدوان,"
 (036) 90 - 34 - 59

",OULED ADDOUANE,سطيف
665,1925,بلعة,"
 (036) 86 - 71 - 93

",BELLAA,سطيف
666,1926,عين أرنات,"
 (036) 73 - 21 - 90

",AIN ARNAT,سطيف
667,1927,عموشة,"
 (036) 89 - 04 - 26

",AMOUCHA,سطيف
668,1928,عين ولمان,"
 (036) 72 - 98 - 06

",AIN OULMANE,سطيف
669,1929,بيضاء برج,"
 (036) 95 - 75 - 05

",BEIDHA BORDJ,سطيف
670,1930,بوعنداس,"
 (036) 98 - 02 - 35

",BOUANDAS,سطيف
671,1931,بازر الصخرة,"
 (036) 85 - 31 - 17

",BAZER-SAKRA,سطيف
672,1932,حمام السخنة,"
 (036) 95 - 82 - 76

",HAMAM SOUKHNA,سطيف
673,1933,مزلوق,"
 (036) 93 - 43 - 25

",MEZLOUG,سطيف
674,1934,بئر حدادة,"
 (036) 75 - 22 - 24

",BIR HADDADA,سطيف
675,1935,سرج الغول,"
 (036) 90 - 91 - 35

",SERDJ-EL-GHOUL,سطيف
676,1936,حربيل,"
 (036) 79 - 22 - 25

",HARBIL,سطيف
677,1937,الوريسية,"
 (036) 94 - 61 - 76

",EL OURICIA,سطيف
678,1938,تيزي نبشار,"
 (036) 90 - 75 - 34

",TIZI N'BECHAR,سطيف
679,1939,صالح باي,"
 (036) 96 - 24 - 25

",SALAH BEY,سطيف
680,1940,عين أزال,"
 (036) 68 - 70 - 03

",AIN AZEL,سطيف
681,1941,قنزات,"
 (036) 80 - 92 - 01

",GUENZET,سطيف
682,1942,تالة إيفاسن,"
 (036) 78 - 02 - 35

",TALA-IFACENE,سطيف
683,1943,بوقاعة,"
 (036) 80 - 43 - 02

",BOUGAA,سطيف
684,1944,بني فودة,"
 (036) 85 - 03 - 87

",BENI FOUDA,سطيف
685,1945,تاشودة,"
 (036) 86 - 92 - 01

",TACHOUDA,سطيف
686,1946,بني موحلي,"
 (036) 98 - 72 - 33

",BENI-MOUHLI,سطيف
687,1947,أولاد صابر,"
 (036) 83 - 02 - 84

",OULED SABOR,سطيف
688,1948,قلال بوطالب,"
 (036) 97 - 01 - 19

",GUELLAL,سطيف
689,1949,عين السبت,"
 (036) 90 - 63 - 74

",AIN-SEBT,سطيف
690,1950,حمام قرقور,"
 (036) 80 - 61 - 27

",HAMMAM GUERGOUR,سطيف
691,1951,أيت نوال مزادة,"
 (036) 78 - 21 - 27

",AIT NAOUAL MEZADA,سطيف
692,1952,قصر الابطال,"
 (036) 96 - 31 - 20

",KSAR EL ABTAL,سطيف
693,1953,بني وسين,"
 (036) 79 - 52 - 73

",BENI OUSSINE,سطيف
694,1954,ايت تيزي,"
 (036) 78 - 31 - 99

",AIT-TIZI,سطيف
695,1955,ماوكلان,"
 (036) 80 - 74 - 00

",MAOUAKLANE,سطيف
696,1956,القتلة الزرقاء,"
 (036) 85 - 82 - 40

",GUELTA ZERKA,سطيف
697,1957,وادي البارد,"
 (036) 90 - 42 - 51

",OUED EL BARAD,سطيف
698,1958,الطاية,"
 (036) 85 - 61 - 51

",TAYA,سطيف
699,1959,الولجة,"
 (036) 85 - 22 - 21

",EL-OULDJA,سطيف
700,1960,النلعة,"
 (036) 86 - 01 - 49

",TELLA,سطيف
701,2001,سعيدة,"
 (048) 51 - 52 - 37

",SAIDA,سعيدة
702,2002,دوي ثابت,"
 (048) 45 - 50 - 02

",DOUI THABET,سعيدة
703,2003,عين الحجر,"
 (048) 50 - 33 - 91

",AIN EL HADJAR,سعيدة
704,2004,أولاد خالد,"
 (048) 52 - 04 - 94

",OULED KHALED,سعيدة
705,2005,مولاي العربي,"
 (048) 50 - 60 - 42

",MOULAY LARBI,سعيدة
706,2006,يوب,"
 (048) 50 - 04 - 40

",YOUB,سعيدة
707,2007,حنات,"
 (048) 45 - 31 - 04

",HOUNET,سعيدة
708,2008,سيدي عمار,"
 (048) 50 - 91 - 35

",SIDI AMAR,سعيدة
709,2009,سيدي بوبكر,"
 (048) 50 - 40 - 12

",SIDI BOUBEKEUR,سعيدة
710,2010,الحساسنة,"
 (048) 51 - 04 - 30

",EL HASSASNA,سعيدة
711,2011,المعمورة,"
 (048) 33 - 29 - 46

",MAAMORA,سعيدة
712,2012,سيدي احمد,"
 (048) 45 - 92 - 59

",SIDI AHMED,سعيدة
713,2013,عين السخونة,"
 (048) 49 - 10 - 99

",AIN SEKHOUNA,سعيدة
714,2014,أولاد إبراهيم,"
 (048) 50 - 73 - 89

",OULED BRAHIM,سعيدة
715,2015,تيرسين,"
 (048) 49 - 50 - 08

",TIRCINE,سعيدة
716,2016,عين السلطان,"
 (048) 46 - 01 - 32

",AIN SOLTANE,سعيدة
717,2101,سكيكدة,"
 (038) 75 - 38 - 11

",SKIKDA,سكيكدة
718,2102,عين زويت,"
 (038) 72 - 81 - 45

",AIN ZOUIT,سكيكدة
719,2103,الحدائق,"
 (038) 92 - 71 - 46

",EL HADAIEK,سكيكدة
720,2104,عزابة,"
 (038) 77 - 99 - 63

",AZZABA,سكيكدة
721,2105,جندل سعيدي محمد,"
 (038) 77 - 45 - 45

",DJENDEL SAADI MOHAMED,سكيكدة
722,2106,عين الشرشار,"
 (038) 77 - 01 - 33

",AIN CHARCHAR,سكيكدة
723,2107,بكوش الأخضر,"
 (038) 77 - 32 - 77

",BEKKOUCHE LAKHDAR,سكيكدة
724,2108,بن عزوز,"
 (038) 73 - 05 - 82

",BEN AZZOUZ,سكيكدة
725,2109,السبت,"
 (038) 77 - 25 - 25

",ES SEBT,سكيكدة
726,2110,القل,"
 (038) 71 - 97 - 49

",COLLO,سكيكدة
727,2111,بني زيد,"
 (038) 91 - 52 - 71

",BENI ZID,سكيكدة
728,2112,الكركرة,"
 (038) 71 - 37 - 90

",KERKERA,سكيكدة
729,2113,أولاد عطية,"
 (038) 71 - 24 - 90

",OULED ATTIA,سكيكدة
730,2114,وادي الزهور,"
 (038) 91 - 63 - 32

",OUED ZHOUR,سكيكدة
731,2115,الزيتونة,"
 (038) 70 - 05 - 86

",ZITOUNA,سكيكدة
732,2116,الحروش,"
 (038) 79 - 49 - 18

",EL ARROUCH,سكيكدة
733,2117,زردازة,"
 (038) 78 - 64 - 00

",ZERDEZAS,سكيكدة
734,2118,أولاد حبابة,"
 (038) 78 - 81 - 39

",OULED HABBEBA,سكيكدة
735,2119,سيدي مزغيش,"
 (038) 92 - 62 - 06

",SIDI MEZGHICHE,سكيكدة
736,2120,مجاز الدشيش,"
 (038) 79 - 73 - 38

",EMJEZ EDCHICH,سكيكدة
737,2121,بني ولبان,"
 (038) 78 - 35 - 62

",BENI OULBANE,سكيكدة
738,2122,عين بوزيان,"
 (038) 78 - 25 - 47

",AIN BOUZIANE,سكيكدة
739,2123,ومضان جمال,"
 (038) 73 - 19 - 19

",RAMDANE DJAMEL,سكيكدة
740,2124,بني بشير,"
 (038) 74 - 63 - 76

",BENI BECHIR,سكيكدة
741,2125,صالح بو الشعور,"
 (038) 92 - 47 - 46

",SALAH BOUCHAOUR,سكيكدة
742,2126,تمالوس,"
 (038) 75 - 84 - 44

",TAMALOUS,سكيكدة
743,2127,عين قشرة,"
 (038) 73 - 39 - 49

",AIN KECHERA,سكيكدة
744,2128,أم الطوب,"
 (038) 72 - 01 - 57

",OUM TOUB,سكيكدة
745,2129,بين الويدان,"
 (038) 78 - 05 - 78

",BIN EL OUIDEN,سكيكدة
746,2130,فلفلة,"
 (038) 92 - 07 - 90

",FILFILA,سكيكدة
747,2131,الشرائع,"
 (038) 91 - 21 - 96

",CHERAIA,سكيكدة
748,2132,قنواع,"
 (038) 91 - 32 - 20

",KANOUA,سكيكدة
749,2133,الغدير,"
 (038) 78 - 93 - 38

",EL GHEDIR,سكيكدة
750,2134,بوشطاطة,"
 (038) 73 - 41 - 44

",BOUCHETATA,سكيكدة
751,2135,الولجة بولبلوط,"
 (038) 91 - 93 - 22

",OULDJA BOULBALOUT,سكيكدة
752,2136,خنق مايون,"
 (038) 91 - 81 - 89

",KHENAG MAYOUM,سكيكدة
753,2137,حمادي كرومة,"
 (038) 92 - 26 - 78

",HAMADI KROUMA,سكيكدة
754,2138,المرسى,"
 (038) 97 - 23 - 05

",EL MARSA,سكيكدة
755,2201,سيدي بلعباس,"
 (048) 54 - 28 - 78

",SIDI BEL-ABBES,سيدي بلعباس
756,2202,تسالة,"
 غير متاح

",TESSALA,سيدي بلعباس
757,2203,سيدي ابراهيم,"
 غير متاح

",SIDI BRAHIM,سيدي بلعباس
758,2204,مصطفى بن ابراهيم,"
 غير متاح

",MOSTEFA  BEN BRAHIM,سيدي بلعباس
759,2205,تلاغ,"
 غير متاح

",TELAGH,سيدي بلعباس
760,2206,مزاورو,"
 غير متاح

",MEZAOUROU,سيدي بلعباس
761,2207,بوخنيفيس,"
 غير متاح

",BOUKHANAFIS,سيدي بلعباس
762,2208,سيدي علي بوسيدي,"
 غير متاح

",SIDI ALI BOUSSIDI,سيدي بلعباس
763,2209,بدر الدين المقراني,"
 غير متاح

",BADREDINE EL MOKRANI,سيدي بلعباس
764,2210,مرحوم,"
 غير متاح

",MARHOUM,سيدي بلعباس
765,2211,تافيسور,"
 غير متاح

",TAFISSOUR,سيدي بلعباس
766,2212,امرناس,"
 غير متاح

",AMARNAS,سيدي بلعباس
767,2213,تيلموني,"
 غير متاح

",TILMOUNI,سيدي بلعباس
768,2214,سيدي لحسن,"
 غير متاح

",SIDI LAHCENE,سيدي بلعباس
769,2215,عين الثريد,"
 غير متاح

",AIN THRID,سيدي بلعباس
770,2216,مقدرة,"
 غير متاح

",MAKEDRA,سيدي بلعباس
771,2217,تنيرة,"
 غير متاح

",TENIRA,سيدي بلعباس
772,2218,مولاي سليسن,"
 غير متاح

",MOULAY SLISSEN,سيدي بلعباس
773,2219,الحصيبة,"
 غير متاح

",EL HACAIBA,سيدي بلعباس
774,2220,حاسي زهانة,"
 غير متاح

",HASSI ZAHANA,سيدي بلعباس
775,2221,طابية,"
 غير متاح

",TABIA,سيدي بلعباس
776,2222,مرين,"
 غير متاح

",MERINE,سيدي بلعباس
777,2223,راس الماء,"
 غير متاح

",RAS EL MA,سيدي بلعباس
778,2224,عين تندمين,"
 غير متاح

",AIN TINDAMINE,سيدي بلعباس
779,2225,عين قادة,"
 غير متاح

",AIN KADA,سيدي بلعباس
780,2226,مسيد,"
 غير متاح

",M'CID,سيدي بلعباس
781,2227,سيدي خالد,"
 (033) 66 - 80 - 47

",SIDI KHALED,سيدي بلعباس
782,2228,عين البرد,"
 غير متاح

",AIN EL BERD,سيدي بلعباس
783,2229,الزفيزف,"
 غير متاح

",SFISSEF,سيدي بلعباس
784,2230,عين عدان,"
 غير متاح

",AIN- ADDEN,سيدي بلعباس
785,2231,وادي تاوريرة,"
 غير متاح

",OUED TAOURIRA,سيدي بلعباس
786,2232,الضاية,"
 غير متاح

",DHAYA,سيدي بلعباس
787,2233,زروالة,"
 غير متاح

",ZEROUALA,سيدي بلعباس
788,2234,لمطار,"
 غير متاح

",LAMTAR,سيدي بلعباس
789,2235,سيدي شعيب,"
 غير متاح

",SIDI CHAIB,سيدي بلعباس
790,2236,سيدي دحو الزاير,"
 غير متاح

",SIDI DAHOU ZAIRS,سيدي بلعباس
791,2237,وادي السبع,"
 غير متاح

",OUED SEBAA,سيدي بلعباس
792,2238,بوجبع البرج,"
 غير متاح

",BOUDJEBAA EL BORDJ,سيدي بلعباس
793,2239,سحالة ثاورة,"
 غير متاح

",SEHALA THAOURA,سيدي بلعباس
794,2240,سيدي يعقوب,"
 غير متاح

",SIDI YACOUB,سيدي بلعباس
795,2241,سيدي حمادوش,"
 غير متاح

",SIDI HAMADOUCHE,سيدي بلعباس
796,2242,بلعربي,"
 غير متاح

",BELARBI,سيدي بلعباس
797,2243,وادي سفيون,"
 غير متاح

",OUED SEFIOUN,سيدي بلعباس
798,2244,تغليمت,"
 غير متاح

",TEGHALIMET,سيدي بلعباس
799,2245,بن باديس,"
 غير متاح

",BEN BADIS,سيدي بلعباس
800,2246,سيدي علي بن يوب,"
 غير متاح

",SIDI ALI BENYOUB,سيدي بلعباس
801,2247,شتوان بليلة,"
 غير متاح

",CHETOUANE BELAILA,سيدي بلعباس
802,2248,بئر الحمام,"
 غير متاح

",BIR EL HAMMAM,سيدي بلعباس
803,2249,تاودموت,"
 غير متاح

",TAOUDMOUT,سيدي بلعباس
804,2250,رجم دموش,"
 غير متاح

",REDJEM DEMOUCHE,سيدي بلعباس
805,2251,بن عشيبة شلية,"
 غير متاح

",BENACHIBA CHELIA,سيدي بلعباس
806,2252,حاسي دحو,"
 غير متاح

",HASSI DAHOU,سيدي بلعباس
807,2301,عنابة,"
 (038) 86 - 32 - 61

",ANNABA,عنابة
808,2302,برحال,"
 (038) 87 - 89 - 72

",BERRAHEL,عنابة
809,2303,الحجار,"
 (038) 89 - 45 - 38

",EL HADJAR,عنابة
810,2304,العلمة,"
 (038) 89 - 81 - 12

",EULMA,عنابة
811,2305,البوني,"
 (038) 52 - 28 - 32

",EL BOUNI,عنابة
812,2306,وادي العنب,"
 (038) 81 - 80 - 02

",OUED EL ANEB,عنابة
813,2307,الشرفاء,"
 (038) 89 - 71 - 66

",CHEURFA,عنابة
814,2308,سرايدي,"
 (038) 87 - 42 - 82

",SERAIDI,عنابة
815,2309,العين الباردة,"
 (038) 88 - 00 - 01

",AIN BERDA,عنابة
816,2310,شطايبي,"
 (038) 87 - 04 - 11

",CHETAIBI,عنابة
817,2311,سيد عامر,"
 (038) 87 - 10 - 82

",SIDI AMAR,عنابة
818,2312,التريعات,"
 (038) 85 - 31 - 12

",TREAT,عنابة
819,2401,قالمة,"
 (037) 26 - 75 - 55

",GUELMA,قالمة
820,2402,نشماية,"
 (037) 24 - 43 - 99

",NECHMAYA,قالمة
821,2403,بوعاطي محمود,"
 (037) 23 - 86 - 48

",BOUATI MAHMOUD,قالمة
822,2404,وادي الزناتي,"
 (037) 27 - 64 - 12

",OUED ZENATI,قالمة
823,2405,تاملوكة,"
 (037) 24 - 02 - 13

",TAMLOUKA,قالمة
824,2406,وادي فراغا,"
 (037) 23 - 21 - 42

",OUED FRAGHA,قالمة
825,2407,عين صندل,"
 (037) 25 - 73 - 45

",SIDI SANDEL,قالمة
826,2408,رأس العقبة,"
 (037) 28 - 13 - 87

",RAS EL AGBA,قالمة
827,2409,الداواهرة,"
 (037) 29 - 04 - 69

",DAHOUARA,قالمة
828,2410,بلخير,"
 (037) 24 - 71 - 08

",BELKHEIR,قالمة
829,2411,بن جراح,"
 (037) 25 - 25 - 90

",BEN DJARAH,قالمة
830,2412,بوحمدان,"
 (037) 25 - 93 - 06

",BOU HAMDANE,قالمة
831,2413,عين مخلوف,"
 (037) 27 - 77 - 87

",AIN MAKHLOUF,قالمة
832,2414,عين بن بيضاء,"
 (037) 29 - 54 - 41

",AIN BEN BEIDA,قالمة
833,2415,خزارة,"
 (037) 23 - 17 - 35

",KHEZARA,قالمة
834,2416,بني مزلين,"
 (037) 25 - 63 - 49

",BENI MEZLINE,قالمة
835,2417,بوحشانة,"
 (037) 25 - 83 - 34

",BOU HACHANA,قالمة
836,2418,قلعة بوصبع,"
 (037) 23 - 34 - 91

",GUELAAT BOU SBAA,قالمة
837,2419,حمام دباغ,"
 (037) 22 - 84 - 42

",HAMAM DEBAGH,قالمة
838,2420,الفجوج,"
 (037) 23 - 63 - 02

",EL FEDJOUDJ,قالمة
839,2421,برج صباط,"
 (037) 28 - 04 - 60

",BORDJ SABAT,قالمة
840,2422,حمام النبايل,"
 (037) 22 - 08 - 43

",HAMMAM N'BAIL,قالمة
841,2423,عين العربي,"
 (037) 24 - 65 - 31

",AIN LARBI,قالمة
842,2424,مجاز عمار,"
 (037) 21 - 83 - 60

",MEDJEZ AMAR,قالمة
843,2425,بوشقوف,"
 (037) 22 - 68 - 23

",BOUCHEGOUF,قالمة
844,2426,هيليوبوليس,"
 (037) 13 - 43 - 49

",HELIOPOLIS,قالمة
845,2427,عين الحساينية,"
 (037) 24 - 13 - 32

",AIN HESSANIA,قالمة
846,2428,الركنية,"
 (037) 22 - 41 - 28

",ROKNIA,قالمة
847,2429,سلاوة عنونة,"
 (037) 28 - 33 - 92

",SELLAOUA ANNOUNA,قالمة
848,2430,مجاز الصفاء,"
 (037) 29 - 32 - 36

",MEDJEZ SFA,قالمة
849,2431,بومهرة أحمد,"
 (037) 22 - 20 - 44

",BOUHAMRA AHMED,قالمة
850,2432,عين رقادة,"
 (037) 28 - 25 - 47

",AIN REGGADA,قالمة
851,2433,وادي الشحم,"
 (037) 23 - 07 - 60

",OUED CHEHAM,قالمة
852,2434,جبالة الخميسي,"
 (037) 25 - 33 - 90

",DJEBALLAH KHEMISSI,قالمة
853,2501,قسنطينة,"
 (031) 92 - 16 - 00

",CONSTANTINE,قسنطينة
854,2502,حامة بوزيان,"
 غير متاح

",HAMMA BOUZIANE,قسنطينة
855,2503,أبن باديس الهرية,"
 (031) 98 - 23 - 27

",BEN BADIS,قسنطينة
856,2504,زيغود يوسف,"
 (031) 92 - 16 - 04

",ZIGHOUD YOUCEF,قسنطينة
857,2505,ديدوش مراد,"
 (031) 90 - 71 - 05

",DIDOUCHE MOURAD,قسنطينة
858,2506,الخروب,"
 (031) 80 - 41 - 77

",EL KHROUB,قسنطينة
859,2507,عين عبيد,"
 (031) 81 - 64 - 02

",AIN ABID,قسنطينة
860,2508,بني حميدان,"
 (031) 65 - 02 - 20

",BENI HAMIDENE,قسنطينة
861,2509,أولاد رحمون,"
 (031) 68 - 93 - 43

",OULED RAHMOUNI,قسنطينة
862,2510,عين السمارة,"
 (031) 97 - 45 - 69

",AIN SMARA,قسنطينة
863,2511,بوجريو مسعود,"
 (031) 87 - 93 - 92

",MESSAOUD BOUJERIOU,قسنطينة
864,2512,ابن زياد,"
 (031) 64 - 95 - 13

",IBN ZIAD,قسنطينة
865,2601,المدية,"
 (025) 78 - 39 - 89

",MEDEA,المدية
866,2602,وزرة,"
 (025) 79 - 73 - 01

",OUZERA,المدية
867,2603,أولاد معروف,"
 (025) 65 - 43 - 00

",OULED MAAREF,المدية
868,2604,عين بوسيف,"
 (025) 55 - 07 - 86

",AIN BOUCIF,المدية
869,2605,العيساوية,"
 (025) 62 - 51 - 02

",AISSAOUIA,المدية
870,2606,أولاد دايد,"
 (025) 56 - 32 - 66

",OULED DEID,المدية
871,2607,العمرية,"
 (025) 55 - 30 - 61

",EL OMARIA,المدية
872,2608,دراق,"
 (025) 63 - 92 - 33

",DERRAG,المدية
873,2609,القلب الكبير,"
 (025) 52 - 84 - 40

",EL GUELBELKEBIR,المدية
874,2610,بوعيش,"
 (025) 63 - 62 - 14

",BOUAICHE,المدية
875,2611,مزغنة,"
 (025) 52 - 61 - 03

",MEZERANA,المدية
876,2612,أولاد إبراهيم,"
 (025) 56 - 71 - 53

",OULED BRAHIM,المدية
877,2613,دميات,"
 غير متاح

",DAMIAT,المدية
878,2614,سيدي زيان,"
 (025) 50 - 32 - 00

",SIDI ZIANE,المدية
879,2615,تمسقيدة,"
 (025) 79 - 06 - 57

",TAMESGUIDA,المدية
880,2616,الحمدانية,"
 (025) 60 - 61 - 80

",EL HAMDANIA,المدية
881,2617,الكاف الاخضر,"
 (025) 66 - 02 - 20

",KEF LAKHDAR,المدية
882,2618,شلالة العذاورة,"
 (025) 55 - 11 - 06

",CHELALET EL ADHAOURA,المدية
883,2619,بوسكن,"
 (025) 50 - 92 - 48

",BOUSKENE,المدية
884,2620,الربعية,"
 (025) 56 - 21 - 02

",REBAIA,المدية
885,2621,بوشراحيل,"
 (025) 55 - 51 - 33

",BOUCHRAHIL,المدية
886,2622,أولاد هلال,"
 (025) 66 - 91 - 02

",OULED HELLAL,المدية
887,2623,تفراوت,"
 (025) 66 - 31 - 51

",TAFRAOUT,المدية
888,2624,بعطة,"
 (025) 56 - 51 - 11

",BAATA,المدية
889,2625,بوغار,"
 (025) 67 - 93 - 46

",BOGHAR,المدية
890,2626,سيدي نعمان,"
 (025) 55 - 84 - 48

",SIDI NAAMANE,المدية
891,2627,أولاد بوعشرة,"
 (025) 60 - 01 - 62

",OULED BOUACHRA,المدية
892,2628,سيدي زهار,"
 (025) 50 - 22 - 60

",SIDI ZAHAR,المدية
893,2629,وادي حربيل,"
 (025) 74 - 91 - 75

",OUED HARBIL,المدية
894,2630,بن شكاو,"
 (025) 61 - 65 - 73

",BEN CHICAO,المدية
895,2631,سيدي دامد,"
 (025) 66 - 21 - 72

",SIDI DEMED,المدية
896,2632,عزيز,"
 (025) 53 - 81 - 75

",AZIZ,المدية
897,2633,السواقي,"
 (025) 51 - 05 - 66

",SOUAGUI,المدية
898,2634,الزبيرية,"
 (025) 77 - 02 - 73

",ZOUBIRIA,المدية
899,2635,قصر البخاري,"
 (025) 67 - 23 - 81

",KSAR EL BOUKHARI,المدية
900,2636,العزيزية,"
 (025) 52 - 04 - 22

",EL AZIZIA,المدية
901,2637,جواب,"
 (025) 50 - 73 - 21

",DJOUAB,المدية
902,2638,الشهبونية,"
 (025) 70 - 72 - 75

",CHABOUNIA,المدية
903,2639,مغراوة,"
 (025) 62 - 31 - 04

",MAGHRAOUA,المدية
904,2640,شنيقل,"
 (025) 65 - 51 - 31

",CHENIGUEL,المدية
905,2641,عين القصيرة,"
 (025) 66 - 51 - 22

",AIN OUKSIR,المدية
906,2642,أم الجليل,"
 (025) 63 - 01 - 15

",OUM EL DJELLIL,المدية
907,2643,عوامري,"
 (025) 74 - 82 - 73

",OUAMRI,المدية
908,2644,سي المحجوب,"
 (025) 59 - 04 - 01

",SI MAHDJOUB,المدية
909,2645,ثلاث دوائر,"
 (025) 67 - 04 - 34

",TLETAT ED DOUAIR,المدية
910,2646,بني سليمان,"
 (025) 71 - 43 - 56

",BENI SLIMANE,المدية
911,2647,البرواقية,"
 (025) 57 - 99 - 02

",BERROUAGHIA,المدية
912,2648,سغوان,"
 (025) 70 - 78 - 60

",SEGHOUANE,المدية
913,2649,مفتاح,"
 (025) 67 - 61 - 21

",MEFTAHA,المدية
914,2650,ميهوب,"
 (025) 62 - 03 - 60

",MIHOUB,المدية
915,2651,بوغزول,"
 (025) 70 - 50 - 17

",BOUGHZOUL,المدية
916,2652,تابلاط,"
 (025) 52 - 19 - 21

",TABLAT,المدية
917,2653,الحوضان,"
 (025) 62 - 21 - 32

",DEUX BASSINS,المدية
918,2654,ذراع السمار,"
 (025) 79 - 06 - 57

",DRAA ESSAMAR,المدية
919,2655,سيدي الربيع,"
 (025) 50 - 41 - 85

",SIDI RABIE,المدية
920,2656,بئر بن عابد,"
 (025) 50 - 62 - 10

",BIR BEN LAABED,المدية
921,2657,العوينات,"
 (025) 65 - 72 - 76

",EL OUINET,المدية
922,2658,أولاد عنتر,"
 (025) 53 - 02 - 36

",OULED ANTAR,المدية
923,2659,بوعيشون,"
 (025) 60 - 91 - 15

",BOUAICHOUNE,المدية
924,2660,حناشة,"
 (025) 73 - 71 - 09

",HANNACHA,المدية
925,2661,سدراية,"
 (025) 51 - 61 - 99

",SEDRAYA,المدية
